Title,Section,Type,Priority,Preconditions,Steps,Expected Result,References,Actual Result
R02 - robots.txt block plus noindex,robots.txt switch,Functional,High,"Use this scenario URL as the sole Start URL, never the dashboard or a suite. Dedicated non-production index; fresh crawl queue/index for each independent run. Disable sitemap/import discovery. Allow all /cases/ paths and seed /suites/ paths; depth >= 5; item limit >= 500. Wait for the previous run to finish. Use the published site base URL. Gate: Ready. Requirements: host-root-robots. Verify hosting/token/parser prerequisites before assigning a result. ","1. Copy start URL: {BASE_URL}/cases/r02/. For isolated execution, do not seed any target directly.
2. Inspect the final GET response and original HTML; confirm the active fixture and record the actual crawler user-agent.
3. Run a full crawl; record environment, app ID, crawl definition ID, crawl run ID, settings and timestamps.
4. Check parent processing/indexing and every target's discovery/queue/index evidence; search unique markers and inspect exact document URLs.
5. Repeat with Ignore robots.txt toggled in a clean run; repeat the same setting once to check stability and duplicate documents.","Parent marker: QA5864R02P. With Ignore robots.txt ON: parent fetched = Yes; indexed = No. Targets: /cases/r02/child/: fetched/queue-eligible=Yes, indexed=Yes, marker=QA5864R02CHILD. With Ignore robots.txt OFF: blocked parent not fetched; targets not discovered from this case. Run in two fresh crawls. Ignore robots.txt OFF: blocked parent is not fetched and no child is discovered from it. ON: fetch parent, then apply the page directives shown here. Seed is the allowed case entry, not the blocked page. Always distinguish noindex (processing permitted, no add/update) from nofollow (no enqueue from this occurrence). HTTP retries do not imply duplicate index documents.",https://searchstax.atlassian.net/browse/STUDIO-5864,Not run
R03 - robots.txt block plus nofollow,robots.txt switch,Functional,High,"Use this scenario URL as the sole Start URL, never the dashboard or a suite. Dedicated non-production index; fresh crawl queue/index for each independent run. Disable sitemap/import discovery. Allow all /cases/ paths and seed /suites/ paths; depth >= 5; item limit >= 500. Wait for the previous run to finish. Use the published site base URL. Gate: Ready. Requirements: host-root-robots. Verify hosting/token/parser prerequisites before assigning a result. ","1. Copy start URL: {BASE_URL}/cases/r03/. For isolated execution, do not seed any target directly.
2. Inspect the final GET response and original HTML; confirm the active fixture and record the actual crawler user-agent.
3. Run a full crawl; record environment, app ID, crawl definition ID, crawl run ID, settings and timestamps.
4. Check parent processing/indexing and every target's discovery/queue/index evidence; search unique markers and inspect exact document URLs.
5. Repeat with Ignore robots.txt toggled in a clean run; repeat the same setting once to check stability and duplicate documents.","Parent marker: QA5864R03P. With Ignore robots.txt ON: parent fetched = Yes; indexed = Yes. Targets: /cases/r03/child/: fetched/queue-eligible=No, indexed=No, marker=QA5864R03CHILD. With Ignore robots.txt OFF: blocked parent not fetched; targets not discovered from this case. Run in two fresh crawls. Ignore robots.txt OFF: blocked parent is not fetched and no child is discovered from it. ON: fetch parent, then apply the page directives shown here. Seed is the allowed case entry, not the blocked page. Always distinguish noindex (processing permitted, no add/update) from nofollow (no enqueue from this occurrence). HTTP retries do not imply duplicate index documents.",https://searchstax.atlassian.net/browse/STUDIO-5864,Not run
R04 - robots.txt block plus both directives,robots.txt switch,Functional,High,"Use this scenario URL as the sole Start URL, never the dashboard or a suite. Dedicated non-production index; fresh crawl queue/index for each independent run. Disable sitemap/import discovery. Allow all /cases/ paths and seed /suites/ paths; depth >= 5; item limit >= 500. Wait for the previous run to finish. Use the published site base URL. Gate: Ready. Requirements: host-root-robots. Verify hosting/token/parser prerequisites before assigning a result. ","1. Copy start URL: {BASE_URL}/cases/r04/. For isolated execution, do not seed any target directly.
2. Inspect the final GET response and original HTML; confirm the active fixture and record the actual crawler user-agent.
3. Run a full crawl; record environment, app ID, crawl definition ID, crawl run ID, settings and timestamps.
4. Check parent processing/indexing and every target's discovery/queue/index evidence; search unique markers and inspect exact document URLs.
5. Repeat with Ignore robots.txt toggled in a clean run; repeat the same setting once to check stability and duplicate documents.","Parent marker: QA5864R04P. With Ignore robots.txt ON: parent fetched = Yes; indexed = No. Targets: /cases/r04/child/: fetched/queue-eligible=No, indexed=No, marker=QA5864R04CHILD. With Ignore robots.txt OFF: blocked parent not fetched; targets not discovered from this case. Run in two fresh crawls. Ignore robots.txt OFF: blocked parent is not fetched and no child is discovered from it. ON: fetch parent, then apply the page directives shown here. Seed is the allowed case entry, not the blocked page. Always distinguish noindex (processing permitted, no add/update) from nofollow (no enqueue from this occurrence). HTTP retries do not imply duplicate index documents.",https://searchstax.atlassian.net/browse/STUDIO-5864,Not run
R05 - robots.txt ignore does not bypass link nofollow,robots.txt switch,Functional,High,"Use this scenario URL as the sole Start URL, never the dashboard or a suite. Dedicated non-production index; fresh crawl queue/index for each independent run. Disable sitemap/import discovery. Allow all /cases/ paths and seed /suites/ paths; depth >= 5; item limit >= 500. Wait for the previous run to finish. Use the published site base URL. Gate: Ready. Requirements: host-root-robots. Verify hosting/token/parser prerequisites before assigning a result. ","1. Copy start URL: {BASE_URL}/cases/r05/. For isolated execution, do not seed any target directly.
2. Inspect the final GET response and original HTML; confirm the active fixture and record the actual crawler user-agent.
3. Run a full crawl; record environment, app ID, crawl definition ID, crawl run ID, settings and timestamps.
4. Check parent processing/indexing and every target's discovery/queue/index evidence; search unique markers and inspect exact document URLs.
5. Repeat with Ignore robots.txt toggled in a clean run; repeat the same setting once to check stability and duplicate documents.","Parent marker: QA5864R05P. With Ignore robots.txt ON: parent fetched = Yes; indexed = Yes. Targets: /cases/r05/restricted/: fetched/queue-eligible=No, indexed=No, marker=QA5864R05RESTRICTED; /cases/r05/allowed/: fetched/queue-eligible=Yes, indexed=Yes, marker=QA5864R05ALLOWED. With Ignore robots.txt OFF: blocked parent not fetched; targets not discovered from this case. OFF: blocked parent is not fetched. ON: parent indexes; only its normal link may enqueue a child. Child paths themselves are allowed by robots.txt. Always distinguish noindex (processing permitted, no add/update) from nofollow (no enqueue from this occurrence). HTTP retries do not imply duplicate index documents.",https://searchstax.atlassian.net/browse/STUDIO-5864,Not run
R06 - robots.txt ignore does not bypass response headers,robots.txt switch,Functional,High,"Use this scenario URL as the sole Start URL, never the dashboard or a suite. Dedicated non-production index; fresh crawl queue/index for each independent run. Disable sitemap/import discovery. Allow all /cases/ paths and seed /suites/ paths; depth >= 5; item limit >= 500. Wait for the previous run to finish. Use the published site base URL. Gate: Ready. Requirements: host-root-robots, headers. Verify hosting/token/parser prerequisites before assigning a result. ","1. Copy start URL: {BASE_URL}/cases/r06/. For isolated execution, do not seed any target directly.
2. Inspect the final GET response and original HTML; confirm the active fixture and record the actual crawler user-agent.
3. Run a full crawl; record environment, app ID, crawl definition ID, crawl run ID, settings and timestamps.
4. Check parent processing/indexing and every target's discovery/queue/index evidence; search unique markers and inspect exact document URLs.
5. Repeat with Ignore robots.txt toggled in a clean run; repeat the same setting once to check stability and duplicate documents.","Parent marker: QA5864R06P. With Ignore robots.txt ON: parent fetched = Yes; indexed = No. Targets: /cases/r06/child/: fetched/queue-eligible=No, indexed=No, marker=QA5864R06CHILD. With Ignore robots.txt OFF: blocked parent not fetched; targets not discovered from this case. OFF: blocked parent is not fetched. ON: parent is fetched but not indexed, and neither links nor children are queued from it. Always distinguish noindex (processing permitted, no add/update) from nofollow (no enqueue from this occurrence). HTTP retries do not imply duplicate index documents.",https://searchstax.atlassian.net/browse/STUDIO-5864,Not run
U01 - Existing document: add/remove meta noindex,Lifecycle,Functional,High,"Dedicated test index retained across the three lifecycle phases; no independent target discovery. Use this scenario URL as the sole Start URL, never the dashboard or a suite. Dedicated non-production index; retain indexed V1 for this same-URL lifecycle test. Disable sitemap/import discovery. Allow all /cases/ paths and seed /suites/ paths; depth >= 5; item limit >= 500. Wait for the previous run to finish. Use the published site base URL. Gate: Lifecycle. Requirements: none. ","1. Build baseline: python3 tools/build.py --phase baseline. Deploy and force-crawl {BASE_URL}/cases/u01/; verify V1/old-child as applicable.
2. Build restricted: python3 tools/build.py --phase restricted. Deploy the changed files AND header rules, then verify the live GET response before crawling.
3. Force-crawl the SAME URL without clearing the existing index. Check V2 add/update suppression for noindex or new-child queue suppression for nofollow.
4. Record retained/deleted legacy content separately; do not invent a deletion requirement.
5. Build restored: python3 tools/build.py --phase restored. Deploy files AND header rules and force-crawl the SAME URL.
6. Verify V3/new-child as applicable, then repeat for stability. Record real evidence for every phase.","Same parent URL in baseline V1, restricted V2, restored V3. Seed V1 first. Under noindex, V2 must not be added or update the existing document. Whether V1 is retained or removed is an open product decision; do not assert deletion. Restore directives and verify V3 indexes. Use a forced/full re-fetch; record any independent stale-document cleanup policy. Actual results remain Not run until executed in SearchStax.",https://searchstax.atlassian.net/browse/STUDIO-5864,Not run
U02 - Existing document: add/remove header noindex,Lifecycle,Functional,High,"Dedicated test index retained across the three lifecycle phases; no independent target discovery. Use this scenario URL as the sole Start URL, never the dashboard or a suite. Dedicated non-production index; retain indexed V1 for this same-URL lifecycle test. Disable sitemap/import discovery. Allow all /cases/ paths and seed /suites/ paths; depth >= 5; item limit >= 500. Wait for the previous run to finish. Use the published site base URL. Gate: Lifecycle. Requirements: headers. Verify hosting/token/parser prerequisites before assigning a result. ","1. Build baseline: python3 tools/build.py --phase baseline. Deploy and force-crawl {BASE_URL}/cases/u02/; verify V1/old-child as applicable.
2. Build restricted: python3 tools/build.py --phase restricted. Deploy the changed files AND header rules, then verify the live GET response before crawling.
3. Force-crawl the SAME URL without clearing the existing index. Check V2 add/update suppression for noindex or new-child queue suppression for nofollow.
4. Record retained/deleted legacy content separately; do not invent a deletion requirement.
5. Build restored: python3 tools/build.py --phase restored. Deploy files AND header rules and force-crawl the SAME URL.
6. Verify V3/new-child as applicable, then repeat for stability. Record real evidence for every phase.","Same parent URL in baseline V1, restricted V2, restored V3. Seed V1 first. Under noindex, V2 must not be added or update the existing document. Whether V1 is retained or removed is an open product decision; do not assert deletion. Restore directives and verify V3 indexes. Use a forced/full re-fetch; record any independent stale-document cleanup policy. Actual results remain Not run until executed in SearchStax.",https://searchstax.atlassian.net/browse/STUDIO-5864,Not run
U03 - Add page nofollow before introducing a new child,Lifecycle,Functional,High,"Dedicated test index retained across the three lifecycle phases; no independent target discovery. Use this scenario URL as the sole Start URL, never the dashboard or a suite. Dedicated non-production index; retain indexed V1 for this same-URL lifecycle test. Disable sitemap/import discovery. Allow all /cases/ paths and seed /suites/ paths; depth >= 5; item limit >= 500. Wait for the previous run to finish. Use the published site base URL. Gate: Lifecycle. Requirements: none. ","1. Build baseline: python3 tools/build.py --phase baseline. Deploy and force-crawl {BASE_URL}/cases/u03/; verify V1/old-child as applicable.
2. Build restricted: python3 tools/build.py --phase restricted. Deploy the changed files AND header rules, then verify the live GET response before crawling.
3. Force-crawl the SAME URL without clearing the existing index. Check V2 add/update suppression for noindex or new-child queue suppression for nofollow.
4. Record retained/deleted legacy content separately; do not invent a deletion requirement.
5. Build restored: python3 tools/build.py --phase restored. Deploy files AND header rules and force-crawl the SAME URL.
6. Verify V3/new-child as applicable, then repeat for stability. Record real evidence for every phase.",Baseline links only old-child. Restricted V2 introduces new-child while setting page nofollow: new-child must not be queued. Old-child may already exist; do not use its presence as failure evidence. Restored V3 removes nofollow and permits both children. Actual results remain Not run until executed in SearchStax.,https://searchstax.atlassian.net/browse/STUDIO-5864,Not run
U04 - Add link nofollow before introducing a new child,Lifecycle,Functional,High,"Dedicated test index retained across the three lifecycle phases; no independent target discovery. Use this scenario URL as the sole Start URL, never the dashboard or a suite. Dedicated non-production index; retain indexed V1 for this same-URL lifecycle test. Disable sitemap/import discovery. Allow all /cases/ paths and seed /suites/ paths; depth >= 5; item limit >= 500. Wait for the previous run to finish. Use the published site base URL. Gate: Lifecycle. Requirements: none. ","1. Build baseline: python3 tools/build.py --phase baseline. Deploy and force-crawl {BASE_URL}/cases/u04/; verify V1/old-child as applicable.
2. Build restricted: python3 tools/build.py --phase restricted. Deploy the changed files AND header rules, then verify the live GET response before crawling.
3. Force-crawl the SAME URL without clearing the existing index. Check V2 add/update suppression for noindex or new-child queue suppression for nofollow.
4. Record retained/deleted legacy content separately; do not invent a deletion requirement.
5. Build restored: python3 tools/build.py --phase restored. Deploy files AND header rules and force-crawl the SAME URL.
6. Verify V3/new-child as applicable, then repeat for stability. Record real evidence for every phase.","Baseline exposes old-child only. Restricted V2 exposes new-child only through a nofollow link: old-child remains eligible, new-child must not be queued. Restored V3 removes the new-child rel restriction. Actual results remain Not run until executed in SearchStax.",https://searchstax.atlassian.net/browse/STUDIO-5864,Not run
H15 - Specific header allow versus generic block,HTTP headers,Functional,High,"Use this scenario URL as the sole Start URL, never the dashboard or a suite. Dedicated non-production index; fresh crawl queue/index for each independent run. Disable sitemap/import discovery. Allow all /cases/ paths and seed /suites/ paths; depth >= 5; item limit >= 500. Wait for the previous run to finish. Use the published site base URL. Gate: Confirm. Requirements: headers, raw-duplicate-headers, header-precedence-decision. Verify hosting/token/parser prerequisites before assigning a result. ","1. Copy start URL: {BASE_URL}/cases/h15/. For isolated execution, do not seed any target directly.
2. Inspect the final GET response and original HTML; confirm the active fixture and record the actual crawler user-agent.
3. Run a full crawl; record environment, app ID, crawl definition ID, crawl run ID, settings and timestamps.
4. Check parent processing/indexing and every target's discovery/queue/index evidence; search unique markers and inspect exact document URLs.
5. Repeat with Ignore robots.txt toggled in a clean run; repeat the same setting once to check stability and duplicate documents.","Parent marker: QA5864H15P. With Ignore robots.txt ON: parent fetched = Yes; indexed = Decision / lifecycle check. Targets: /cases/h15/child/: fetched/queue-eligible=Decision / lifecycle check, indexed=Decision / lifecycle check, marker=QA5864H15CHILD. With Ignore robots.txt OFF: the same page-level behavior applies. Proposed only: parent index=Yes; child eligible=Yes. Confirm policy before pass/fail. Proposed: a matching scoped header overrides generic directives when both dimensions are explicit. Parent and child index. Confirm that the ticket-specific meta precedence also applies to HTTP headers. Always distinguish noindex (processing permitted, no add/update) from nofollow (no enqueue from this occurrence). HTTP retries do not imply duplicate index documents.",https://searchstax.atlassian.net/browse/STUDIO-5864,Not run
"H16 - Specific allow first, generic block second",HTTP headers,Functional,High,"Use this scenario URL as the sole Start URL, never the dashboard or a suite. Dedicated non-production index; fresh crawl queue/index for each independent run. Disable sitemap/import discovery. Allow all /cases/ paths and seed /suites/ paths; depth >= 5; item limit >= 500. Wait for the previous run to finish. Use the published site base URL. Gate: Confirm. Requirements: headers, raw-duplicate-headers, header-precedence-decision. Verify hosting/token/parser prerequisites before assigning a result. ","1. Copy start URL: {BASE_URL}/cases/h16/. For isolated execution, do not seed any target directly.
2. Inspect the final GET response and original HTML; confirm the active fixture and record the actual crawler user-agent.
3. Run a full crawl; record environment, app ID, crawl definition ID, crawl run ID, settings and timestamps.
4. Check parent processing/indexing and every target's discovery/queue/index evidence; search unique markers and inspect exact document URLs.
5. Repeat with Ignore robots.txt toggled in a clean run; repeat the same setting once to check stability and duplicate documents.","Parent marker: QA5864H16P. With Ignore robots.txt ON: parent fetched = Yes; indexed = Decision / lifecycle check. Targets: /cases/h16/child/: fetched/queue-eligible=Decision / lifecycle check, indexed=Decision / lifecycle check, marker=QA5864H16CHILD. With Ignore robots.txt OFF: the same page-level behavior applies. Proposed only: parent index=Yes; child eligible=Yes. Confirm policy before pass/fail. Same policy and outcome as H15, with physical field order reversed. Detects last-header-wins or scope leakage. Confirm header precedence first. Always distinguish noindex (processing permitted, no add/update) from nofollow (no enqueue from this occurrence). HTTP retries do not imply duplicate index documents.",https://searchstax.atlassian.net/browse/STUDIO-5864,Not run
H17 - Specific header block versus generic allow,HTTP headers,Functional,High,"Use this scenario URL as the sole Start URL, never the dashboard or a suite. Dedicated non-production index; fresh crawl queue/index for each independent run. Disable sitemap/import discovery. Allow all /cases/ paths and seed /suites/ paths; depth >= 5; item limit >= 500. Wait for the previous run to finish. Use the published site base URL. Gate: Confirm. Requirements: headers, raw-duplicate-headers, header-precedence-decision. Verify hosting/token/parser prerequisites before assigning a result. ","1. Copy start URL: {BASE_URL}/cases/h17/. For isolated execution, do not seed any target directly.
2. Inspect the final GET response and original HTML; confirm the active fixture and record the actual crawler user-agent.
3. Run a full crawl; record environment, app ID, crawl definition ID, crawl run ID, settings and timestamps.
4. Check parent processing/indexing and every target's discovery/queue/index evidence; search unique markers and inspect exact document URLs.
5. Repeat with Ignore robots.txt toggled in a clean run; repeat the same setting once to check stability and duplicate documents.","Parent marker: QA5864H17P. With Ignore robots.txt ON: parent fetched = Yes; indexed = Decision / lifecycle check. Targets: /cases/h17/child/: fetched/queue-eligible=Decision / lifecycle check, indexed=Decision / lifecycle check, marker=QA5864H17CHILD. With Ignore robots.txt OFF: the same page-level behavior applies. Proposed only: parent index=No; child eligible=No. Confirm policy before pass/fail. Proposed: the matching scoped noindex/nofollow wins; process the parent, do not add/update it, and do not enqueue its child. Confirm header precedence first. Always distinguish noindex (processing permitted, no add/update) from nofollow (no enqueue from this occurrence). HTTP retries do not imply duplicate index documents.",https://searchstax.atlassian.net/browse/STUDIO-5864,Not run
"H18 - Specific block first, generic allow second",HTTP headers,Functional,High,"Use this scenario URL as the sole Start URL, never the dashboard or a suite. Dedicated non-production index; fresh crawl queue/index for each independent run. Disable sitemap/import discovery. Allow all /cases/ paths and seed /suites/ paths; depth >= 5; item limit >= 500. Wait for the previous run to finish. Use the published site base URL. Gate: Confirm. Requirements: headers, raw-duplicate-headers, header-precedence-decision. Verify hosting/token/parser prerequisites before assigning a result. ","1. Copy start URL: {BASE_URL}/cases/h18/. For isolated execution, do not seed any target directly.
2. Inspect the final GET response and original HTML; confirm the active fixture and record the actual crawler user-agent.
3. Run a full crawl; record environment, app ID, crawl definition ID, crawl run ID, settings and timestamps.
4. Check parent processing/indexing and every target's discovery/queue/index evidence; search unique markers and inspect exact document URLs.
5. Repeat with Ignore robots.txt toggled in a clean run; repeat the same setting once to check stability and duplicate documents.","Parent marker: QA5864H18P. With Ignore robots.txt ON: parent fetched = Yes; indexed = Decision / lifecycle check. Targets: /cases/h18/child/: fetched/queue-eligible=Decision / lifecycle check, indexed=Decision / lifecycle check, marker=QA5864H18CHILD. With Ignore robots.txt OFF: the same page-level behavior applies. Proposed only: parent index=No; child eligible=No. Confirm policy before pass/fail. Reverse of H17. A later generic allow must not overwrite the matching scoped restriction under the proposed policy. Always distinguish noindex (processing permitted, no add/update) from nofollow (no enqueue from this occurrence). HTTP retries do not imply duplicate index documents.",https://searchstax.atlassian.net/browse/STUDIO-5864,Not run
H19 - Foreign bot allow cannot relax generic noindex,HTTP headers,Functional,High,"Use this scenario URL as the sole Start URL, never the dashboard or a suite. Dedicated non-production index; fresh crawl queue/index for each independent run. Disable sitemap/import discovery. Allow all /cases/ paths and seed /suites/ paths; depth >= 5; item limit >= 500. Wait for the previous run to finish. Use the published site base URL. Gate: Confirm. Requirements: headers, raw-duplicate-headers, header-precedence-decision. Verify hosting/token/parser prerequisites before assigning a result. ","1. Copy start URL: {BASE_URL}/cases/h19/. For isolated execution, do not seed any target directly.
2. Inspect the final GET response and original HTML; confirm the active fixture and record the actual crawler user-agent.
3. Run a full crawl; record environment, app ID, crawl definition ID, crawl run ID, settings and timestamps.
4. Check parent processing/indexing and every target's discovery/queue/index evidence; search unique markers and inspect exact document URLs.
5. Repeat with Ignore robots.txt toggled in a clean run; repeat the same setting once to check stability and duplicate documents.","Parent marker: QA5864H19P. With Ignore robots.txt ON: parent fetched = Yes; indexed = Decision / lifecycle check. Targets: /cases/h19/child/: fetched/queue-eligible=Decision / lifecycle check, indexed=Decision / lifecycle check, marker=QA5864H19CHILD. With Ignore robots.txt OFF: the same page-level behavior applies. Proposed only: parent index=No; child eligible=Yes. Confirm policy before pass/fail. Proposed with scoped-header support: ignore googlebot for SearchStax; keep generic noindex. Parent does not index, ordinary child remains eligible. Always distinguish noindex (processing permitted, no add/update) from nofollow (no enqueue from this occurrence). HTTP retries do not imply duplicate index documents.",https://searchstax.atlassian.net/browse/STUDIO-5864,Not run
H20 - Foreign bot block cannot restrict generic allow,HTTP headers,Functional,High,"Use this scenario URL as the sole Start URL, never the dashboard or a suite. Dedicated non-production index; fresh crawl queue/index for each independent run. Disable sitemap/import discovery. Allow all /cases/ paths and seed /suites/ paths; depth >= 5; item limit >= 500. Wait for the previous run to finish. Use the published site base URL. Gate: Confirm. Requirements: headers, raw-duplicate-headers, header-precedence-decision. Verify hosting/token/parser prerequisites before assigning a result. ","1. Copy start URL: {BASE_URL}/cases/h20/. For isolated execution, do not seed any target directly.
2. Inspect the final GET response and original HTML; confirm the active fixture and record the actual crawler user-agent.
3. Run a full crawl; record environment, app ID, crawl definition ID, crawl run ID, settings and timestamps.
4. Check parent processing/indexing and every target's discovery/queue/index evidence; search unique markers and inspect exact document URLs.
5. Repeat with Ignore robots.txt toggled in a clean run; repeat the same setting once to check stability and duplicate documents.","Parent marker: QA5864H20P. With Ignore robots.txt ON: parent fetched = Yes; indexed = Decision / lifecycle check. Targets: /cases/h20/child/: fetched/queue-eligible=Decision / lifecycle check, indexed=Decision / lifecycle check, marker=QA5864H20CHILD. With Ignore robots.txt OFF: the same page-level behavior applies. Proposed only: parent index=Yes; child eligible=Yes. Confirm policy before pass/fail. Proposed with scoped-header support: the googlebot restriction must not leak into SearchStax decisions. Both parent and child remain eligible. Always distinguish noindex (processing permitted, no add/update) from nofollow (no enqueue from this occurrence). HTTP retries do not imply duplicate index documents.",https://searchstax.atlassian.net/browse/STUDIO-5864,Not run
H21 - Mixed-case scoped bot name and tokens,HTTP headers,Functional,High,"Use this scenario URL as the sole Start URL, never the dashboard or a suite. Dedicated non-production index; fresh crawl queue/index for each independent run. Disable sitemap/import discovery. Allow all /cases/ paths and seed /suites/ paths; depth >= 5; item limit >= 500. Wait for the previous run to finish. Use the published site base URL. Gate: Confirm. Requirements: headers, header-precedence-decision. Verify hosting/token/parser prerequisites before assigning a result. ","1. Copy start URL: {BASE_URL}/cases/h21/. For isolated execution, do not seed any target directly.
2. Inspect the final GET response and original HTML; confirm the active fixture and record the actual crawler user-agent.
3. Run a full crawl; record environment, app ID, crawl definition ID, crawl run ID, settings and timestamps.
4. Check parent processing/indexing and every target's discovery/queue/index evidence; search unique markers and inspect exact document URLs.
5. Repeat with Ignore robots.txt toggled in a clean run; repeat the same setting once to check stability and duplicate documents.","Parent marker: QA5864H21P. With Ignore robots.txt ON: parent fetched = Yes; indexed = Decision / lifecycle check. Targets: /cases/h21/child/: fetched/queue-eligible=Decision / lifecycle check, indexed=Decision / lifecycle check, marker=QA5864H21CHILD. With Ignore robots.txt OFF: the same page-level behavior applies. Proposed only: parent index=No; child eligible=No. Confirm policy before pass/fail. Proposed: match the configured SearchStax Crawler name and directive tokens case-insensitively. Confirm the bot-scoped header parser contract. Always distinguish noindex (processing permitted, no add/update) from nofollow (no enqueue from this occurrence). HTTP retries do not imply duplicate index documents.",https://searchstax.atlassian.net/browse/STUDIO-5864,Not run
H22 - Lookalike scoped bot name is not an exact match,HTTP headers,Functional,High,"Use this scenario URL as the sole Start URL, never the dashboard or a suite. Dedicated non-production index; fresh crawl queue/index for each independent run. Disable sitemap/import discovery. Allow all /cases/ paths and seed /suites/ paths; depth >= 5; item limit >= 500. Wait for the previous run to finish. Use the published site base URL. Gate: Confirm. Requirements: headers, header-precedence-decision. Verify hosting/token/parser prerequisites before assigning a result. ","1. Copy start URL: {BASE_URL}/cases/h22/. For isolated execution, do not seed any target directly.
2. Inspect the final GET response and original HTML; confirm the active fixture and record the actual crawler user-agent.
3. Run a full crawl; record environment, app ID, crawl definition ID, crawl run ID, settings and timestamps.
4. Check parent processing/indexing and every target's discovery/queue/index evidence; search unique markers and inspect exact document URLs.
5. Repeat with Ignore robots.txt toggled in a clean run; repeat the same setting once to check stability and duplicate documents.","Parent marker: QA5864H22P. With Ignore robots.txt ON: parent fetched = Yes; indexed = Decision / lifecycle check. Targets: /cases/h22/child/: fetched/queue-eligible=Decision / lifecycle check, indexed=Decision / lifecycle check, marker=QA5864H22CHILD. With Ignore robots.txt OFF: the same page-level behavior applies. Proposed only: parent index=Yes; child eligible=Yes. Confirm policy before pass/fail. Proposed: do not match SearchStax Crawler-lookalike to SearchStax Crawler by substring. No generic restrictions are present. Always distinguish noindex (processing permitted, no add/update) from nofollow (no enqueue from this occurrence). HTTP retries do not imply duplicate index documents.",https://searchstax.atlassian.net/browse/STUDIO-5864,Not run
H23 - Repeated generic fields in reverse order,HTTP headers,Functional,High,"Use this scenario URL as the sole Start URL, never the dashboard or a suite. Dedicated non-production index; fresh crawl queue/index for each independent run. Disable sitemap/import discovery. Allow all /cases/ paths and seed /suites/ paths; depth >= 5; item limit >= 500. Wait for the previous run to finish. Use the published site base URL. Gate: Confirm. Requirements: headers, raw-duplicate-headers, header-precedence-decision. Verify hosting/token/parser prerequisites before assigning a result. ","1. Copy start URL: {BASE_URL}/cases/h23/. For isolated execution, do not seed any target directly.
2. Inspect the final GET response and original HTML; confirm the active fixture and record the actual crawler user-agent.
3. Run a full crawl; record environment, app ID, crawl definition ID, crawl run ID, settings and timestamps.
4. Check parent processing/indexing and every target's discovery/queue/index evidence; search unique markers and inspect exact document URLs.
5. Repeat with Ignore robots.txt toggled in a clean run; repeat the same setting once to check stability and duplicate documents.","Parent marker: QA5864H23P. With Ignore robots.txt ON: parent fetched = Yes; indexed = Decision / lifecycle check. Targets: /cases/h23/child/: fetched/queue-eligible=Decision / lifecycle check, indexed=Decision / lifecycle check, marker=QA5864H23CHILD. With Ignore robots.txt OFF: the same page-level behavior applies. Proposed only: parent index=No; child eligible=No. Confirm policy before pass/fail. Reverse of H07. Proposed: combine independent restrictions from both generic field instances. Both noindex and nofollow apply regardless of field order. Always distinguish noindex (processing permitted, no add/update) from nofollow (no enqueue from this occurrence). HTTP retries do not imply duplicate index documents.",https://searchstax.atlassian.net/browse/STUDIO-5864,Not run
H24 - Repeated identical noindex fields,HTTP headers,Functional,High,"Use this scenario URL as the sole Start URL, never the dashboard or a suite. Dedicated non-production index; fresh crawl queue/index for each independent run. Disable sitemap/import discovery. Allow all /cases/ paths and seed /suites/ paths; depth >= 5; item limit >= 500. Wait for the previous run to finish. Use the published site base URL. Gate: Ready. Requirements: headers, raw-duplicate-headers. Verify hosting/token/parser prerequisites before assigning a result. ","1. Copy start URL: {BASE_URL}/cases/h24/. For isolated execution, do not seed any target directly.
2. Inspect the final GET response and original HTML; confirm the active fixture and record the actual crawler user-agent.
3. Run a full crawl; record environment, app ID, crawl definition ID, crawl run ID, settings and timestamps.
4. Check parent processing/indexing and every target's discovery/queue/index evidence; search unique markers and inspect exact document URLs.
5. Repeat with Ignore robots.txt toggled in a clean run; repeat the same setting once to check stability and duplicate documents.","Parent marker: QA5864H24P. With Ignore robots.txt ON: parent fetched = Yes; indexed = No. Targets: /cases/h24/child/: fetched/queue-eligible=Yes, indexed=Yes, marker=QA5864H24CHILD. With Ignore robots.txt OFF: the same page-level behavior applies. Identical repeated noindex must not be dropped or cause a failure. Parent can process but cannot add/update; its ordinary child remains eligible. Verify two physical fields. Always distinguish noindex (processing permitted, no add/update) from nofollow (no enqueue from this occurrence). HTTP retries do not imply duplicate index documents.",https://searchstax.atlassian.net/browse/STUDIO-5864,Not run
